ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,year,times_listened
2020-12-02T04:51:14Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",18278,IN,106.211.188.140,unknown,Line Without a Hook,Ricky Montgomery,Montgomery Ricky,spotify:track:5jvgec3P4jyoZUPTy2pWDR,,,,clickrow,endplay,True,,False,1606884654056,False,2020,1.0
2020-12-02T04:51:19Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",1661,IN,106.211.188.140,unknown,LA NOCHE DE ANOCHE,Bad Bunny,EL ÚLTIMO TOUR DEL MUNDO,spotify:track:2XIc1pqjXV3Cr2BQUGNBck,,,,clickrow,endplay,True,,False,1606884675235,False,2020,1.0
2020-12-02T04:51:43Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",19722,IN,106.211.188.140,unknown,Therefore I Am,Billie Eilish,Therefore I Am,spotify:track:54bFM56PmE4YLRnqpW6Tha,,,,clickrow,endplay,True,,False,1606884680947,False,2020,5.0
2020-12-02T04:55:01Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",199053,IN,106.211.188.140,unknown,Dynamite,BTS,BE,spotify:track:4saklk6nie3yiGePpBwUoc,,,,clickrow,trackdone,True,,False,1606884700927,False,2020,18.0
2020-12-02T04:56:43Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",19912,IN,106.211.188.140,unknown,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,B4 The Storm,spotify:track:7hxHWCCAIIxFLCzvDgnQHX,,,,clickrow,endplay,True,,False,1606884981035,False,2020,53.0
2020-12-02T04:57:26Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",42680,IN,106.211.188.140,unknown,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,Monster,spotify:track:2Z8yfpFX0ZMavHkcIeHiO1,,,,clickrow,endplay,True,,False,1606885001228,False,2020,11.0
2020-12-02T04:57:35Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",8543,IN,106.211.188.140,unknown,34+35,Ariana Grande,Positions,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,,,,clickrow,endplay,True,,False,1606885044227,False,2020,6.0
2020-12-02T04:58:18Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",1006,IN,106.211.188.140,unknown,Santa Tell Me,Ariana Grande,Santa Tell Me,spotify:track:0lizgQ7Qw35od7CYaoMBZb,,,,clickrow,endplay,True,,False,1606885095064,False,2020,1.0
2020-12-02T04:58:22Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",3429,IN,106.211.188.140,unknown,YO VISTO ASÍ,Bad Bunny,EL ÚLTIMO TOUR DEL MUNDO,spotify:track:5fROvzNghPid8mbKNDYvpJ,,,,clickrow,endplay,True,,False,1606885096350,False,2020,1.0
2020-12-02T04:58:40Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",17872,IN,106.211.188.140,unknown,It's Beginning to Look a Lot like Christmas,Michael Bublé,Christmas,spotify:track:1rv46mRwDqMEhOBZ7vODg3,,,,clickrow,endplay,True,,False,1606885100270,False,2020,2.0
2020-12-02T04:59:05Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",19351,IN,106.211.188.140,unknown,Levitating (feat. DaBaby),Dua Lipa,Future Nostalgia,spotify:track:5nujrmhLynf4yMoMtj8AQF,,,,clickrow,endplay,True,,False,1606885123697,False,2020,19.0
2020-12-02T04:59:23Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",16951,IN,106.211.188.140,unknown,Mistletoe,Justin Bieber,Under The Mistletoe,spotify:track:7xapw9Oy21WpfEcib2ErSA,,,,clickrow,endplay,True,,False,1606885143503,False,2020,5.0
2020-12-02T04:59:40Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",17171,IN,106.211.188.140,unknown,LA DROGA,Bad Bunny,EL ÚLTIMO TOUR DEL MUNDO,spotify:track:67ACYA3UI6QMNtHX6b34wX,,,,clickrow,endplay,True,,False,1606885160873,False,2020,1.0
2020-12-02T04:59:58Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",17855,IN,106.211.188.140,unknown,Chica Ideal,Sebastian Yatra,Chica Ideal,spotify:track:21N4Buj4xsyLb218lYle61,,,,clickrow,endplay,True,,False,1606885178226,False,2020,1.0
2020-12-02T05:07:18Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",175650,IN,106.211.188.140,unknown,Something Just Like This,The Chainsmokers,Something Just Like This,spotify:track:1dNIEtp7AY3oDAKCGg2XkH,,,,clickrow,endplay,True,,False,1606885460428,False,2020,8.0
2020-12-02T05:17:29Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",13898,IN,106.211.188.140,unknown,Inside Out,Bobby Blaque,Inside Out,spotify:track:304jOwTNascGGQnZygwham,,,,clickrow,endplay,True,,False,1606886232778,False,2020,3.0
2020-12-02T05:17:34Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",155,IN,106.211.188.140,unknown,Galactic Flows,Bknott,Galactic Flows,spotify:track:6jEKepuHshEWvFj26AI5rq,,,,clickrow,endplay,True,,False,1606886251265,False,2020,5.0
2020-12-02T05:18:07Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",10307,IN,106.211.188.140,unknown,Call Me If You Need Me,B. Chaps,Call Me If You Need Me,spotify:track:5DOHzS4CEPwu2CIFdtTPDe,,,,clickrow,endplay,True,,False,1606886272939,False,2020,1.0
2020-12-02T05:18:24Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",14859,IN,106.211.188.140,unknown,Body,Megan Thee Stallion,Good News,spotify:track:0A1hoCfMLkiAgvhWkkucJa,,,,clickrow,endplay,True,,False,1606886286408,False,2020,1.0
2020-12-02T05:18:44Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",19245,IN,106.211.188.140,unknown,NiBiRU (Planet X),Fabz Pi,NiBiRU (Planet X),spotify:track:5K5TH4t7xzTu1ZTFAtCGPq,,,,clickrow,endplay,True,,False,1606886301753,False,2020,1.0
2020-12-02T05:18:54Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",10027,IN,106.211.188.140,unknown,Underneath the Tree,Kelly Clarkson,Wrapped In Red,spotify:track:3nAp4IvdMPPWEH9uuXFFV5,,,,clickrow,endplay,True,,False,1606886321880,False,2020,1.0
2020-12-02T05:19:12Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",8361,IN,106.211.188.140,unknown,Gotta Smoke,Germanybadd,Sage,spotify:track:4OCb33AYChsFEnUZAkGadU,,,,clickrow,endplay,True,,False,1606886341484,False,2020,1.0
2020-12-02T05:20:22Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",21226,IN,106.211.188.140,unknown,Someone To You,BANNERS,Where The Shadow Ends,spotify:track:2f0pn9DkEJwAzXApnFh5cr,,,,clickrow,endplay,True,,False,1606886398852,False,2020,9.0
2020-12-02T05:20:38Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",12815,IN,106.211.188.140,unknown,It's Ok If You Forget Me,Astrid S,It's Ok If You Forget Me,spotify:track:312zSwwbPU7C3sTmro4Wx9,,,,clickrow,endplay,True,,False,1606886422744,False,2020,1.0
2020-12-02T05:20:58Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",19174,IN,106.211.188.140,unknown,Hurts So Good,Astrid S,Astrid S,spotify:track:46ydq5g3k17iLJs3qMDvO6,,,,clickrow,endplay,True,,False,1606886436709,False,2020,6.0
2020-12-02T05:23:26Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",11832,IN,106.211.188.140,unknown,No Time For Tears,Nathan Dawe,No Time For Tears,spotify:track:2Rr1INov0ckj7bLTsk9LV1,,,,clickrow,endplay,True,,False,1606886591039,False,2020,2.0
2020-12-02T05:23:37Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",10002,IN,106.211.188.140,unknown,Lovefool (feat. Pia Mia),twocolors,Lovefool (feat. Pia Mia),spotify:track:1Qw4FBX30bGdutJ19HBD7T,,,,clickrow,endplay,True,,False,1606886604496,False,2020,2.0
2020-12-02T05:23:50Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",4127,IN,106.211.188.140,unknown,Deep End - SIDEPIECE Remix,John Summit,Deep End,spotify:track:5WNa0eaGNwQ1ZXTHVlULpd,,,,clickrow,endplay,True,,False,1606886624133,False,2020,68.0
2020-12-02T05:24:17Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",25066,IN,106.211.188.140,unknown,Astronomia - Never Go Home,Tony Igy,Astronomia,spotify:track:5WYB4aZkflwjAApBoDCYkz,,,,clickrow,endplay,True,,False,1606886629293,False,2020,1.0
2020-12-02T05:24:36Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",18694,IN,106.211.188.140,unknown,Paradise (feat. Dermot Kennedy),MEDUZA,Paradise,spotify:track:6ft4hAq6yde8jPZY2i5zLr,,,,clickrow,endplay,True,,False,1606886655393,False,2020,13.0
2020-12-02T05:25:01Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",22056,IN,106.211.188.140,unknown,Anything,Alison Wonderland,Anything,spotify:track:48fPdAwGVoSkGK8GSez9yx,,,,clickrow,endplay,True,,False,1606886675548,False,2020,58.0
2020-12-02T05:25:26Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",23506,IN,106.211.188.140,unknown,Post Malone (feat. RANI) - GATTÜSO Remix,Sam Feldt,Post Malone (feat. RANI),spotify:track:6b1RNvAcJjQH73eZO4BLAB,,,,clickrow,endplay,True,,False,1606886699736,False,2020,1.0
2020-12-02T05:26:03Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",36120,IN,106.211.188.140,unknown,Body - Dzeko Remix,Loud Luxury,Body,spotify:track:4RgDgaohkG08f630ZT9QKc,,,,clickrow,endplay,True,,False,1606886724814,False,2020,30.0
2020-12-02T05:27:27Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",732,IN,106.211.188.140,unknown,Renegade,Steff da Campo,Renegade,spotify:track:3pXqrcwP59B4gGMAkn66Wg,,,,clickrow,endplay,True,,False,1606886843746,False,2020,1.0
2020-12-02T05:27:35Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",7001,IN,106.211.188.140,unknown,Good Dope,Future Class,Good Dope,spotify:track:5YSjU4daoZUOaHd4eGCNHr,,,,clickrow,endplay,True,,False,1606886845573,False,2020,1.0
2020-12-02T05:27:59Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",23166,IN,106.211.188.140,unknown,Stand By You,DubVision,Stand By You,spotify:track:6DrbW5cFbwb1JHcdAXO8tD,,,,clickrow,endplay,True,,False,1606886854027,False,2020,3.0
2020-12-02T05:30:13Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",64861,IN,106.211.188.140,unknown,ily (i love you baby) (ARTY Remix) [feat. Emilee],Surf Mesa,ily (i love you baby) (ARTY Remix) [feat. Emilee],spotify:track:3mCWozLIaOzbYzyshABNwD,,,,clickrow,endplay,True,,False,1606886945787,False,2020,6.0
2020-12-02T05:30:25Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",11553,IN,106.211.188.140,unknown,Don't Worry (feat. Aloe Blacc),Mesto,Don't Worry (feat. Aloe Blacc),spotify:track:0KwlzQaySxzPkt0nELecnx,,,,clickrow,endplay,True,,False,1606887010824,False,2020,6.0
2020-12-02T05:33:45Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",200276,IN,106.211.188.140,unknown,What Are We Waiting For?,Ally Brooke,What Are We Waiting For?,spotify:track:1Mfl0t1hvP1v6EJL1yIuWf,,,,clickrow,trackdone,True,,False,1606887022974,False,2020,23.0
2020-12-02T05:37:12Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",206666,IN,106.211.188.140,unknown,All Night Long,Jonas Blue,All Night Long,spotify:track:7rRMmhC027ixjjXzuZYoMv,,,,trackdone,trackdone,True,,False,1606887222375,False,2020,12.0
2020-12-02T05:40:55Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",60741,IN,106.211.188.140,unknown,Really Love (feat. Craig David & Digital Farm Animals),KSI,Really Love (feat. Craig David & Digital Farm Animals),spotify:track:55RHkhHFQBUCEFVHoWwtFo,,,,fwdbtn,endplay,True,,False,1606887592357,False,2020,3.0
2020-12-02T05:41:39Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",43472,IN,106.211.188.140,unknown,Forget the Money,Nick Bateman,Forget the Money,spotify:track:3rjb2PTHoIEccLRhXKSGje,,,,clickrow,endplay,True,,False,1606887653187,False,2020,3.0
2020-12-02T05:41:47Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",7476,IN,106.211.188.140,unknown,Love Of My Life,Anthony Keyrouz,Love Of My Life,spotify:track:6kSkRPbVGlxBpt1Vp9JbEN,,,,clickrow,endplay,True,,False,1606887697258,False,2020,1.0
2020-12-02T05:42:24Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",36378,IN,106.211.188.140,unknown,Here With Me (feat. Nevve),ARMNHMR,Here With Me (feat. Nevve),spotify:track:14BmGOdWFMkxiyQ7f4s03L,,,,clickrow,endplay,True,,False,1606887705411,False,2020,3.0
2020-12-02T05:42:53Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",27386,IN,106.211.188.140,unknown,We Found Home (feat. Kwesi),Forester,We Found Home (feat. Kwesi),spotify:track:3lZH2d3ABcRXUhnd5Z1Wb1,,,,clickrow,endplay,True,,False,1606887742381,False,2020,5.0
2020-12-02T05:43:15Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",14893,IN,106.211.188.140,unknown,July - FRND Remix,Breathe Carolina,DEADTHEREMIXES,spotify:track:75rN7EsGlnMJiu9DKFVWnX,,,,clickrow,endplay,True,,False,1606887777223,False,2020,3.0
2020-12-02T05:43:21Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",5927,IN,106.211.188.140,unknown,Broken Ones (with Anna Clendening) [Last Heroes Remix],ILLENIUM,ASCEND,spotify:track:3nEaqL2YXuorAebBCkA5yv,,,,clickrow,endplay,True,,False,1606887792828,False,2020,1.0
2020-12-02T05:43:33Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",11078,IN,106.211.188.140,unknown,In Your Arms (with X Ambassadors),ILLENIUM,ASCEND,spotify:track:70YPzqSEwJvAIQ6nMs1cjY,,,,clickrow,endplay,True,,False,1606887799935,False,2020,2.0
2020-12-02T05:43:42Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",8571,IN,106.211.188.140,unknown,I Care - Intro,ILLENIUM,ASCEND,spotify:track:5NMa4Z4rtWqyt6VN7h2bpo,,,,clickrow,endplay,True,,False,1606887811801,False,2020,2.0
2020-12-02T05:47:22Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",6836,IN,106.211.188.140,unknown,Hard To Say Goodbye (feat. Chloe Angelides),Ekali,Hard To Say Goodbye (feat. Chloe Angelides),spotify:track:50DKBnjijGJ2d0WV5nqNTS,,,,clickrow,endplay,True,,False,1606888032259,False,2020,2.0
2020-12-02T05:49:12Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",109481,IN,106.211.188.140,unknown,Paper Thin,ILLENIUM,Paper Thin,spotify:track:7c2IApOeLTZfrB5dVScRUP,,,,clickrow,endplay,True,,False,1606888039624,False,2020,51.0
2020-12-02T05:49:23Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",11274,IN,106.211.188.140,unknown,I Keep Calling,James Blake,Before,spotify:track:4WZkUCTbsSB7ivrZhHy9YF,,,,playbtn,fwdbtn,True,,False,1606888150783,False,2020,2.0
2020-12-02T05:51:44Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",141309,IN,106.211.188.140,unknown,Turn Back Time,Diplo,Turn Back Time,spotify:track:27bZ77uG7mEhydpaPvThR6,,,,fwdbtn,trackdone,True,,False,1606888160686,False,2020,4.0
2020-12-02T05:52:33Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",0,IN,106.211.188.140,unknown,Haiti,Welshy,Haiti,spotify:track:3xj8PgXVSPRzG1Fo8g9kb7,,,,fwdbtn,backbtn,True,,False,1606888349848,False,2020,2.0
2020-12-02T05:53:24Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",4872,IN,106.211.188.140,unknown,I Got You,Disciples,I Got You,spotify:track:5DF2KFDVeC7wF5CXipl9WN,,,,fwdbtn,endplay,True,,False,1606888394264,False,2020,1.0
2020-12-02T05:53:36Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",12748,IN,106.211.188.140,unknown,Like Gold,Loud Luxury,Like Gold,spotify:track:5seWZTjT0U8a7cy3Y5NJQ9,,,,fwdbtn,fwdbtn,True,,False,1606888402420,False,2020,8.0
2020-12-02T05:55:41Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",125416,IN,106.211.188.140,unknown,Innadadance (feat. Suli Breaks & Jazzie B),Faithless,All Blessed,spotify:track:4CiYuJT4tYPevwx6fTEEKd,,,,fwdbtn,fwdbtn,True,,False,1606888413832,False,2020,1.0
2020-12-02T05:55:55Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",13422,IN,106.211.188.140,unknown,Like A Prayer (feat. Charla K),Galwaro,Like A Prayer (feat. Charla K),spotify:track:6HjdL6nsBMykh2ehTv1kbb,,,,fwdbtn,endplay,True,,False,1606888538646,False,2020,1.0
2020-12-03T16:43:23Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",74133,IN,171.51.146.212,unknown,Threnody,Goldmund,The Malady Of Elegance,spotify:track:7hyAAjHZaDWSPDzlUYNUIa,,,,clickrow,endplay,True,,False,1607013597155,False,2020,3.0
2020-12-03T16:51:46Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",130431,IN,171.51.146.212,unknown,Wake Me Up,Simply Three,Volume 2,spotify:track:0X9Ge83Tn6QZ36hxjgkYqz,,,,clickrow,endplay,True,,False,1607013801948,False,2020,15.0
2020-12-03T16:51:48Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",260,IN,171.51.146.212,unknown,Thunderstruck,2CELLOS,Celloverse,spotify:track:1taz71WL8grTxW6JLiL1i8,,,,clickrow,endplay,True,,False,1607014305002,False,2020,63.0
2020-12-03T18:11:35Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",37653,IN,223.187.181.113,unknown,When the Party's Over,Christine Brown,When the Party's Over,spotify:track:5dAVshk5izGumeCsh2RQzR,,,,clickrow,logout,True,,False,1607017236332,False,2020,1.0
2020-12-03T18:12:17Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",3520,IN,223.187.181.113,unknown,Everlong,Pieter Anø,"Rock Piano Covers, Vol. 2",spotify:track:41Inl5Ov5EzGJ7tOmRA8q7,,,,fwdbtn,endplay,True,,False,1607019095519,False,2020,1.0
2020-12-03T18:12:54Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",5063,IN,223.187.181.113,unknown,The Door,Hildur Guðnadóttir,Chernobyl,spotify:track:0aud7NouD28YTcD7WJzioD,,,,clickrow,endplay,True,,False,1607019167715,False,2020,28.0
2020-12-03T18:13:07Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",11451,IN,223.187.181.113,unknown,"Good Night, Day",Jóhann Jóhannsson,Orphée,spotify:track:787h8AtrxRqDaStvCwgZZI,,,,clickrow,endplay,True,,False,1607019173896,False,2020,5.0
2020-12-03T18:14:51Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",26194,IN,223.187.181.113,unknown,Nothing It Can,Helios,Moiety,spotify:track:4ecwrnFDSJLlLyZlEH7YGK,,,,clickrow,endplay,True,,False,1607019262984,False,2020,1.0
2020-12-03T18:16:07Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",75849,IN,223.187.181.113,unknown,The Departure,Max Richter,The Leftovers: Season 1 (Music from the HBO Series),spotify:track:3KG9I4JXpDwNQOsotE3uLh,,,,clickrow,trackdone,True,,False,1607019290715,False,2020,90.0
2020-12-03T18:16:10Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",1640,IN,223.187.181.113,unknown,Path 17 (Before the Ending of Daylight) - Pt. 2,Max Richter,Sleep,spotify:track:5A2bAJGUwqjGaCQDvrtJKQ,,,,trackdone,endplay,True,,False,1607019365694,False,2020,1.0
2020-12-03T18:18:05Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",113373,IN,223.187.181.113,unknown,There He Is,Hans Zimmer,The Amazing Spider-Man 2 (The Original Motion Picture Soundtrack),spotify:track:5JYb1Onh8qAguQcyXRTqRh,,,,clickrow,trackdone,True,,False,1607019369986,False,2020,25.0
2020-12-03T18:18:07Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",1231,IN,223.187.181.113,unknown,I Need to Know,Hans Zimmer,The Amazing Spider-Man 2 (The Original Motion Picture Soundtrack),spotify:track:4dpYcp0VPZ4zE5a6kG6o7q,,,,trackdone,endplay,True,,False,1607019483315,False,2020,1.0
2020-12-03T18:25:53Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",77162,IN,223.187.181.113,unknown,Main Title (From Game Of Thrones: Season 8),Ramin Djawadi,Game Of Thrones: Season 8 (Music from the HBO Series),spotify:track:2Lj8UuMfbvOPcMy6vS1GpJ,,,,clickrow,endplay,True,,False,1607019709184,False,2020,10.0
2020-12-03T18:30:58Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",304226,IN,223.187.181.113,unknown,Game of Thrones Medley,2CELLOS,Score,spotify:track:4jeh9ZloYVCqvQw17Dg1Mh,,,,clickrow,trackdone,True,,False,1607019952550,False,2020,22.0
2020-12-03T18:35:40Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",7185,IN,223.187.181.113,unknown,Clarity,Daniel Jang,Violin Covers Pt. I,spotify:track:3sTbUvR2cwB3evJT2FoGnz,,,,clickrow,endplay,True,,False,1607020530667,False,2020,1.0
2020-12-03T18:38:29Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",40935,IN,223.187.181.113,unknown,Hark! The Herald Angels Sing,Daniel Jang,Hark! The Herald Angels Sing,spotify:track:0cQTfb3zPtcbFZpeLvoJM2,,,,clickrow,endplay,True,,False,1607020665129,False,2020,2.0
2020-12-03T18:42:26Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",236897,IN,223.187.181.113,unknown,Waltz,Lindsey Stirling,Brave Enough,spotify:track:6Ct38LR16in3oqNoIq8k0V,,,,clickrow,trackdone,True,,False,1607020707369,False,2020,7.0
2020-12-03T18:46:50Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",264266,IN,223.187.181.113,unknown,Take Flight,Lindsey Stirling,Shatter Me,spotify:track:2jGKcLh4C0Jlgg0vU0VO51,,,,trackdone,trackdone,True,,False,1607020944018,False,2020,2.0
2020-12-03T18:50:34Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",223453,IN,223.187.181.113,unknown,Shadows,Lindsey Stirling,Lindsey Stirling,spotify:track:3SYVUv0uygsNGyZ9s1AXbE,,,,trackdone,trackdone,True,,False,1607021208761,False,2020,2.0
2020-12-03T18:54:49Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",254920,IN,223.187.181.113,unknown,Beyond The Veil,Lindsey Stirling,Shatter Me,spotify:track:2zCbPDxF9MrNoOyIrwGGc8,,,,trackdone,trackdone,True,,False,1607021432733,False,2020,1.0
2020-12-03T18:59:09Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",258800,IN,223.187.181.113,unknown,Crystallize,Lindsey Stirling,Lindsey Stirling,spotify:track:2qlo9lm8HSqy7T2dxiOZY6,,,,trackdone,trackdone,True,,False,1607021688157,False,2020,15.0
